X,Y,OBJECTID,Mine_ID,MineName,Address,Latitude,Longitude,LAS_CODE,LAS_Name,ReportYear,ReportType,Acres_Dist,MineStatus,Rec_Status,Operator,Opt_Street,Opt_City,Opt_State,Opt_Zip,OptCountry,Owner,Owr_Street,Owr_City,Owr_State,Owr_Zip,OwrCountry,RP_Number,PriProduct,Other_Prod,Opt_Type,Permit_Num,PermitAcre,Mech_Total,FaceAmount
-13762645.0519,4896505.9986,2021260,91-12-0019,FORT SEWRD/ SATTERLEE BAR,,40.21,-123.631944,12.00 ,County of Humboldt,1993,2 ,0,RECLAIMED,,"HUMBOLDT COUNTY, DEPARTMENT OF PUBLIC WORKS",1106 SECOND STREET,EUREKA,CA,95501,,HUMBOLDT COUNTY  DEPARTMENT OF PUBLIC WORKS,1106 SECOND STREET,EUREKA,CA,95501,,,Sand and Gravel,,STREAMBED OR GRAVEL BAR SKIMMING AND PITTING,"CUP 36-912,SMR-04-912",,,
-13443034.4373,4896546.5218,2021261,91-32-0039,INDIAN VALLEY ROCK,3746 Big Springs Road,40.210278,-120.760833,32.00 ,County of Plumas,2022,2 ,3,ACTIVE,RECLAMATION NOT STARTED,TURNER EXCAVATING INC.,3746 BIG SPRINGS RD,LAKE ALMANOR,CA,96137,US,TURNER EXCAVATING INC.,3746 BIG SPRINGS RD,LAKE ALMANOR,CA,96137,US,,Sand and Gravel,,QUARRY,,3.00,12000,7940
-13762706.9455,4897558.7807,2021262,91-12-0068,FORT SEWARD BAR/EEL RIVER,1106 SECOND STREET,40.217222,-123.6325,12.00 ,County of Humboldt,2021,2 ,0,ACTIVE,RECLAMATION NOT STARTED,Vogt,1106 SECOND STREET,EUREKA,CA,95501,,HUMBOLDT COUNTY DEPARTMENT OF PUBLIC WORKS,1106 SECOND STREET,EUREKA,CA,95501,,CUP 36-912,Sand and Gravel,,STREAMBED OR GRAVEL BAR SKIMMING AND PITTING,SMP-11-02,84.00,,3882.63
-13499127.1042,4901325.6334,2021263,91-32-0025,MUD PIT/ROSEBURG PIT- EXEMPT 2714(J),38 & 89 INTERSECTION,40.243056,-121.264722,32.00 ,County of Plumas,2006,2 ,0,CLOSED - RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,"BALDWIN CONTRACTING COMPANY, INC.",1764 SKYWAY,CHICO,CA,95928,,"BALDWIN CONTRACTING COMPANY, INC.",1764 SKYWAY,CHICO,CA,95928,,,Sand and Gravel,Rock,,MR1-96/97,12.00,,
-13614930.3215,4901852.2674,2021264,91-52-0020,KITE RANCHES PIT #81,,40.246667,-122.305,52.00 ,"County of Tehama
",1994,2 ,,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,"TEHAMA COUNTY, ROAD DEPARTMENT",9380 SAN BENITO AVENUE,GERBER,CA,96035,,"TEHAMA COUNTY, ROAD DEPARTMENT",9380 SAN BENITO AVENUE,GERBER,CA,96035,,,Sand and Gravel,,STREAMBED OR GRAVEL BAR SKIMMING AND PITTING,BLANK,,,
-13817037.0909,4902014.3031,2021265,91-12-0041,HINDLEY PIT,44550 MATTOLE ROAD/PO BOX 61,40.247778,-124.120556,12.00 ,County of Humboldt,2021,2 ,4,ACTIVE,RECLAMATION NOT STARTED,ETTER,P.O. BOX 61,HONEYDEW,CA,95545,,ETTER,P.O. BOX 61,HONEYDEW,CA,95545,,,Shale,,QUARRY,"SMR07-912,SP65-912",,9586.15,13753.92
-13615455.9721,4902743.5694,2021266,91-52-0019,AMEN PIT #104,9380 SAN BENITO AVENUE,40.252778,-122.309722,52.00 ,"County of Tehama
",2006,2 ,0,CLOSED - RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,"TEHAMA COUNTY, DEPARTMENT OF PUBLIC WORKS",9380 SAN BENITO AVENUE,GERBER,CA,96035,,"TEHAMA COUNTY, ROAD DEPARTMENT",9380 SAN BENITO AVENUE,GERBER,CA,96035,,,Sand and Gravel,,STREAMBED OR GRAVEL BAR SKIMMING AND PITTING,BLANK,0.00,,0
-13364708.8191,4903391.7865,2021267,91-18-0024,TURNER PIT,2824 Albatross Way ,40.257222,-120.057222,18.00 ,County of Lassen,2021,2 ,0,CLOSED NO INTENT TO RESUME,RECLAMATION IN PROGRESS,Castillo,2824 Albatross Way,Sacramento,CA,95815,,Castillo,2824 Albatross Way,Sacramento,CA,95815,,,Rock,,OPEN PIT,SM930001,30.00,,18928.36
-13445848.3714,4903553.8475,2021268,91-32-0028,BUTLER QUARRY,2409 OBERLIN ROAD,40.258333,-120.786111,32.00 ,County of Plumas,2005,2 ,3,RECLAIMED,RECLAMATION NOT STARTED,FRONTIER CONSTRUCTION,2409 OBERLIN ROAD,YREKA,CA,96097,,FRONTIER CONSTRUCTION,2409 OBERLIN ROAD,YREKA,CA,96097,,,Rock,,QUARRY,,,,13976
-13787073.5575,4904404.8934,2021269,91-12-0053,MEYERS FLAT GRAVEL BAR,68 RAMONA AVE.,40.264167,-123.851389,12.00 ,County of Humboldt,2008,2 ,0,RECLAIMED,RECLAMATION NOT STARTED,SILVER & MISCHEL,68 RAMONA AVENUE,SAN FRANCISCO,CA,94103,,SILVER & MISCHEL,68 RAMONA AVENUE,SAN FRANCISCO,CA,94103,,,Sand and Gravel,,STREAMBED OR GRAVEL BAR SKIMMING AND PITTING,BLANK,,1000,0
-13728012.3338,4905255.8668,2021270,91-53-0025,RUTH MINE,P.O. BOX 2490,40.27,-123.320833,53.00 ,County of Trinity,2010,2 ,0,CLOSED - RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,TRINITY COUNTY DEPT OF TRANSPORTATION,P.O.BOX 2490,WEAVERVILLE,CA,96093,,TRINITY COUNTY DEPT OF TRANSPORTATION,P.O.BOX 2490,WEAVERVILLE,CA,96093,,,Sand and Gravel,,STREAMBED OR GRAVEL BAR SKIMMING AND PITTING,PW 98-04,30.00,,0
-13461958.7508,4907322.989,2021271,91-18-0014,ROUND MOUNTAIN,3746 BIG SPRINGS ROAD,40.284167,-120.930833,18.00 ,County of Lassen,2022,2 ,15,ACTIVE,RECLAMATION NOT STARTED,TURNER EXCAVATING INC.,"3746 Big Springs Rd, Turner Excavating, Inc",Lake Almanor,CA,96137,,TURNER EXCAVATING INC.,3746 BIG SPRINGS RD,LAKE ALMANOR,CA,96137,US,,Sand and Gravel,,QUARRY,,20.00,44365.01,65672.72
-13370460.3632,4907687.8116,2021272,91-18-0011,THOUSAND SPRINGS PIT,P.O. BOX 270502,40.286667,-120.108889,18.00 ,County of Lassen,2021,2 ,17,ACTIVE,RECLAMATION NOT STARTED,TNS TRUCKING INC.,PO BOX 270502,SUSANVILLE,CA,96127,,TNS TRUCKING INC.,PO BOX 270502,SUSANVILLE,CA,96127,,,Sand and Gravel,,OPEN PIT,5-04-88,20.00,,13231.65
-13495725.7372,4907971.5071,2021273,91-32-0019,CHESTER PIT #2/SOUTH,P.O. BOX 1193,40.288611,-121.234167,32.00 ,County of Plumas,2021,2 ,42,ACTIVE,RECLAMATION IN PROGRESS,"SIERRA CASCADE AGGREGATE & ASPHALT PRODUCTS, LLC",PO BOX 1193,CHESTER,CA,96020,,"SIERRA CASCADE AGGREGATE & ASPHALT PRODUCTS, LLC",PO BOX 1193,CHESTER,CA,96020,,,Sand and Gravel,,OPEN PIT,9-93/94-01,84.00,320126.56,333976.65
-13619166.696,4908620.2137,2021274,91-52-0029,SMITH PROPERTY,8790 OLD OREGON TRAIL ROAD,40.293056,-122.343056,52.00 ,"County of Tehama
",2014,2 ,0,CLOSED - RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,RECLAMATION IN PROGRESS,WOLF,8790 OLD OREGON TRAIL ROAD,REDDING,CA,96002,,WOLF,8790 OLD OREGON TRAIL ROAD,REDDING,CA,96002,,UP #89-7,NOT REPORTED,,STREAMBED OR GRAVEL BAR SKIMMING AND PITTING,89-7,20.00,5000,0
-13497921.1802,4909309.3927,2021275,91-32-0002,CHESTER PIT 1,P.O. BOX 1193,40.297778,-121.253889,32.00 ,County of Plumas,2021,2 ,42,ACTIVE,RECLAMATION IN PROGRESS,"SIERRA CASCADE AGGREGATE & ASPHALT PRODUCTS, LLC",PO BOX 1193,CHESTER,CA,96020,,"SIERRA CASCADE AGGREGATE & ASPHALT PRODUCTS, LLC",PO BOX 1193,CHESTER,CA,96020,,R 7/24/87-,Sand and Gravel,,OPEN PIT,07-1131,28.00,34101.82,37435.02
-13617527.7392,4909512.1273,2021276,91-52-0036,RATHJAY PIT,8790 OLD OREGON TRAIL ROAD,40.299167,-122.328333,52.00 ,"County of Tehama
",2013,2 ,0,CLOSED - RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,WOLF,8790 OLD OREGON TRAIL ROAD,REDDING,CA,96002,,WOLF,8790 OLD OREGON TRAIL ROAD,REDDING,CA,96002,,,Sand and Gravel,,STREAMBED OR GRAVEL BAR SKIMMING AND PITTING,9314,8.00,550,0
-13593099.3448,4910525.717,2021277,91-52-0023,DYE CREEK QUARRY,1437 FURNEAUX ROAD,40.306111,-122.108889,52.00 ,"County of Tehama
",2022,2 ,24,ACTIVE,RECLAMATION NOT STARTED,"NORDIC INDUSTRIES,  LLC",1437 Furneaux Road,Olivehurst,CA,95961,US,"NORDIC INDUSTRIES,  LLC",1437 Furneaux Road,Olivehurst,CA,95961,US,83-42,Rock,,QUARRY,,24.00,,86366
-13836394.2145,4912147.7648,2021278,91-12-0059,COOK BAR - NORTH FORK MATTOLE RIVER,1106 SECOND STREET,40.317222,-124.294444,12.00 ,County of Humboldt,2021,2 ,0,ACTIVE,RECLAMATION NOT STARTED,"HUMBOLDT COUNTY, DEPARTMENT OF PUBLIC WORKS",1106 SECOND STREET,EUREKA,CA,95501,,"HUMBOLDT COUNTY, DEPARTMENT OF PUBLIC WORKS",1106 SECOND STREET,EUREKA,CA,95501,,RP 01-912X,Sand and Gravel,,STREAMBED OR GRAVEL BAR SKIMMING AND PITTING,"CUP-62-912,SMR-12-9-1",,,3165.39
-13571237.4213,4913445.6245,2021279,91-52-0024,H.L. RODNEY,30000 PLUM CREEK ROAD,40.326111,-121.9125,52.00 ,"County of Tehama
",2022,2 ,7,ACTIVE,RECLAMATION NOT STARTED,RODNEY,"30,000 PLUM CREEK ROAD",PAYNES CREEK,CA,96075,,RODNEY,29790 PAYNES CREEK LOOP,PAYNES CREEK,CA,96075,,93-2,Sand and Gravel,,UNDETERMINED,BLANK,,,7691.17
-13421512.7062,4913486.2173,2021280,91-18-0040,SURIAN PIT,707-010 WINGFIELD ROAD E,40.326389,-120.5675,18.00 ,County of Lassen,2021,2 ,0,CLOSED NO INTENT TO RESUME,RECLAMATION IN PROGRESS,"LARIMER-SURIAN CONSTRUCTION, INC.",707-010 WINGFIELD ROAD,JANESVILLE,CA,96114,,"LARIMER-SURIAN CONSTRUCTION, INC.",707-010 WINGFIELD ROAD,JANESVILLE,CA,96114,,,NOT REPORTED,,OPEN PIT,94053,7.00,,1872.12
-13617589.6328,4913729.6316,2021281,91-52-0027,HOOKER CREEK,18135 CLEAR CREEK,40.328056,-122.328889,52.00 ,"County of Tehama
",2022,2 ,0,ACTIVE,RECLAMATION IN PROGRESS,WESTSIDE AGGREGATES,18135 CLEAR CREEK ROAD,REDDING,CA,96001,,WESTSIDE AGGREGATES,18135 CLEAR CREEK ROAD,REDDING,CA,96001,,,Sand and Gravel,,OPEN PIT,93-1,400.00,12000,4600.44
-13571453.8264,4913770.0796,2021282,91-52-0022,PAYNES CREEK CINDER PIT,9380 SAN BENITO AVENUE,40.328333,-121.914444,52.00 ,"County of Tehama
",2021,2 ,3,ACTIVE,RECLAMATION NOT STARTED,TEHAMA COUNTY,9380 SAN BENITO AVENUE,GERBER,CA,96035,,"TEHAMA COUNTY, ROAD DEPARTMENT",9380 SAN BENITO AVENUE,GERBER,CA,96035,,,Cinders,,OPEN PIT,VESTED,,,2412.02
-13766819.5328,4914297.3785,2021283,91-12-0060,CHARLES BAR/LARABEE CREEK,1106 SECOND STREET,40.331944,-123.669444,12.00 ,County of Humboldt,2021,2 ,0,ACTIVE,RECLAMATION NOT STARTED,HUMBOLDT COUNTY  DEPARTMENT OF PUBLIC WORKS,1106 SECOND STREET,EUREKA,CA,95501,,HUMBOLDT COUNTY DEPARTMENT OF PUBLIC WORKS,1106 SECOND STREET,EUREKA,CA,95501,,SMP03-92,Sand and Gravel,,STREAMBED OR GRAVEL BAR SKIMMING AND PITTING,"CUP23-92,SMP03-92",,,5725.94
-13617156.7113,4915189.9519,2021284,91-52-0013,SCHMITT PIT #1,9380 SAN BENITO AVENUE,40.338056,-122.325,52.00 ,"County of Tehama
",2021,2 ,5,ACTIVE,RECLAMATION NOT STARTED,TEHAMA COUNTY,9380 SAN BENITO AVENUE,GERBER,CA,96035,,"TEHAMA COUNTY, ROAD DEPARTMENT",9380 SAN BENITO AVENUE,GERBER,CA,96035,,,Sand and Gravel,,OPEN PIT,VESTED,0.00,4400,2507.14
-13793938.2966,4917502.5197,2021285,91-12-0022,PL DYERVILLE BAR/EEL RIVER,1106 2ND STREET,40.353889,-123.913056,12.00 ,County of Humboldt,2021,2 ,0,ACTIVE,RECLAMATION NOT STARTED,HUMBOLDT COUNTY  DEPARTMENT OF PUBLIC WORKS,1106 SECOND STREET,EUREKA,CA,95501,,HUMBOLDT COUNTY  DEPARTMENT OF PUBLIC WORKS,1106 SECOND STREET,EUREKA,CA,95501,,RP-01-92,Sand and Gravel,,STREAMBED OR GRAVEL BAR SKIMMING AND PITTING,"CUP-09-92,SMR-01-92",,,4585.48
-13408092.4737,4917664.8128,2021286,91-18-0030,STANDISH PIT,"707 NEVADA STREET, SUITE 4",40.355,-120.446944,18.00 ,County of Lassen,2022,2 ,0,CLOSED NO INTENT TO RESUME,RECLAMATION IN PROGRESS,"LASSEN COUNTY, DEPARTMENT OF PUBLIC WORKS","707 NEVADA STREET, SUITE 4",SUSANVILLE,CA,96130,US,"LASSEN COUNTY, DEPARTMENT OF PUBLIC WORKS","707 NEVADA STREET, SUITE 4",SUSANVILLE,CA,96130,US,,Sand and Gravel,,OPEN PIT,96006,34.00,,177671.91
-13408401.7192,4917786.4978,2021287,91-18-0001,HERRINGTON PIT,477 -050 HWY 139,40.355833,-120.449722,18.00 ,County of Lassen,2022,2 ,10,ACTIVE,RECLAMATION IN PROGRESS,SEZZI,477-050 HWY 139,SUSANVILLE,CA,961300000,United States,SEZZI,477-050 HWY 139,SUSANVILLE,CA,961300000,US,,Sand and Gravel,,OPEN PIT,,20.00,,9696.03
-13408401.7192,4918516.9316,2021288,91-18-0010,STANDISH PIT,700-800 Big Pine Lane,40.360833,-120.449722,18.00 ,County of Lassen,2022,2 ,14.25,ACTIVE,RECLAMATION IN PROGRESS,"SEZZI CONCRETE & MATERIAL, INC.",477-050 HWY 139,SUSANVILLE,CA,96130-0000,US,"SEZZI CONCRETE & MATERIAL, INC.",477-050 HWY 139,SUSANVILLE,CA,96130-0000,US,,Sand and Gravel,,OPEN PIT,,70.00,7500,7302.83
-13583637.1881,4919572.2119,2021289,91-52-0035,TEHAMA ROCK PRODUCTS,26950 MANTON ROAD,40.368056,-122.023889,52.00 ,"County of Tehama
",2021,2 ,5.25,ACTIVE,RECLAMATION NOT STARTED,LEPAGE COMPANY INC.,218 Washington St,Red Bluff,CA,96080,United States,LEPAGE COMPANY INC.,218 Washington St,Red Bluff,CA,96080,,,Abrasives,,QUARRY,BLANK,223.73,,7251.22
-13433170.3059,4919937.4883,2021290,91-18-0009,GOLD RUN PIT,701-315 RICHMOND ROAD,40.370556,-120.672222,18.00 ,County of Lassen,2022,2 ,0,ACTIVE,RECLAMATION NOT STARTED,PEE WEE ENTERPRISES,701-315 RICHMOND ROAD,SUSANVILLE,CA,96130,,SHEPHARD,701-315 RICHMOND ROAD,SUSANVILLE,CA,96130,,,Decomposed Granite,,"OPEN PIT,PLANT OR MILL",91-18-0009,40.00,30160.41,27685.89
-13642636.5182,4920262.1573,2021291,91-45-0035,COTTON CREEK--FOSTER ROAD PIT - CLOSED,,40.372778,-122.553889,45.00 ,County of Shasta,1993,2 ,0,CLOSED - NEVER OPERATED,RECLAMATION NOT STARTED,BIG WINDY MINING COMPANY,PO BOX 998,RED BLUFF,CA,96080,,SHOPE,PO BOX 998,RED BLUFF,CA,96080,,,Sand and Gravel,Gold (Placer),OPEN PIT,RP2-89,115.00,,
-13426212.8378,4920383.8744,2021292,91-18-0006,MALLERY PIT-RECLAIMED,P.O. BOX 545,40.373611,-120.609722,18.00 ,County of Lassen,2014,2 ,5,RECLAIMED,RECLAMATION NOT STARTED,AHART LIVESTOCK INC.,P.O. BOX 545,SUISUN CITY,CA,94585,,AHART LIVESTOCK INC.,P.O. BOX 545,SUISUN CITY,CA,94585,,,Decomposed Granite,,OPEN PIT,SMP910001,5.00,3000,
-13425439.8352,4920627.4592,2021293,91-18-0044,LASSEN 7-D RANCH PIT-RECLAIMED,472-605 SHARPE LANE,40.375278,-120.602778,18.00 ,County of Lassen,2011,2 ,2,RECLAIMED,RECLAMATION IN PROGRESS,"LASSEN 7-D RANCH, INC.",472-605 SHARPE LANE,SUSANVILLE,CA,96130,,"LASSEN 7-D RANCH, INC.",472-605 SHARPE LANE,SUSANVILLE,CA,96130,,,Sand and Gravel,,OPEN PIT,1999-55,20.00,4649.59,0
-13612023.6582,4921033.3987,2021294,91-45-0004,ANDERSON COTTONWOOD CONCRETE PRODUCTS,PO BOX 494519,40.378056,-122.278889,45.00 ,County of Shasta,2021,2 ,48,IDLE,RECLAMATION NOT STARTED,"J.F. SHEA CONSTRUCTION, INC.",PO BOX 494519,REDDING,CA,96049,,"J.F. SHEA CO., INC.",655 BREA CANYON ROAD,WALNUT,CA,91789,,,Sand and Gravel,,"DREDGE,STREAMBED OR GRAVEL BAR SKIMMING AND PITTING",RP 5-88,107.00,13612.21,53664.17
-13613476.9342,4921155.1253,2021295,91-52-0016,COTTONWOOD CREEK - RECLAIMED,PO BOX 493416,40.378889,-122.291944,52.00 ,"County of Tehama
",2015,2 ,10,RECLAIMED,RECLAMATION NOT STARTED,COTTONWOOD CREEK SAND & GRAVEL,PO BOX 493416,REDDING,CA,96049,,COTTONWOOD CREEK SAND & GRAVEL,PO BOX 493416,REDDING,CA,96049,,,Sand and Gravel,,BRINE WELL,BLANK,20.00,46212.37,0
-13611621.6836,4921561.0865,2021296,91-45-0043,MOORE SAND & GRAVEL,PO BOX 494519,40.381667,-122.275278,45.00 ,County of Shasta,2021,2 ,32,CLOSED NO INTENT TO RESUME,RECLAMATION IN PROGRESS,"J.F. SHEA CONSTRUCTION, INC.",PO BOX 494519,REDDING,CA,96049,,"J.F. SHEA COMPANY, INC.",PO BOX 650,COTTONWOOD,CA,96022,,,Sand and Gravel,,"DREDGE,OPEN PIT",13-95,25.00,18707.07,20102.04
-13610291.9722,4921601.5666,2021297,91-45-0047,BLACK LANE,PO BOX 1146,40.381944,-122.263333,45.00 ,County of Shasta,2022,2 ,0,IDLE,RECLAMATION IN PROGRESS,Amen,PO BOX 305,Cottonwood,CA,96022,US,Amen,P.O. Box 305,Cottonwood,CA,96022,US,2AMENDED REC. PLAN,Rock,,QUARRY,,52.00,7000,9821
-13396960.5246,4922048.1743,2021298,91-18-0019,VIEWLAND-RECLAIMED,,40.385,-120.346944,18.00 ,County of Lassen,1998,2 ,50,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,CALTRANS,PO BOX 496073,REDDING,CA,96049-6073,,CALTRANS,PO BOX 496073,REDDING,CA,96049-6073,,,Sand and Gravel,,"OPEN PIT,QUARRY",BLANK,,,
-13390807.1171,4922575.9166,2021299,91-18-0004,VIEWLAND-RECLAIMED,,40.388611,-120.291667,18.00 ,County of Lassen,1993,2 ,16.5,RECLAIMED,RECLAMATION NOT STARTED,"BALDWIN CONTRACTING COMPANY, INC.",HIGHWAY 395,LITCHFIELD,CA,96117,,"BALDWIN CONTRACTING COMPANY, INC.",1764 SKYWAY,CHICO,CA,95928,,,Sand and Gravel,,QUARRY,MS89-1(196,0.00,,
-13392507.745,4922778.9244,2021300,91-18-0041,SURIAN LITCHEFIELD PIT,707-010 WINGFIELD RD E.,40.39,-120.306944,18.00 ,County of Lassen,2021,2 ,0,CLOSED NO INTENT TO RESUME,RECLAMATION IN PROGRESS,"LARIMER-SURIAN CONSTRUCTION, INC.",707-010 WINGFIELD ROAD,JANESVILLE,CA,96114,,"LARIMER-SURIAN CONSTRUCTION, INC.",707-010 WINGFIELD ROAD,JANESVILLE,CA,96114,,,NOT REPORTED,,OPEN PIT,95065,24.00,29658.37,9871.49
-13609147.9418,4922941.3044,2021301,91-45-0009,SELTZER - RECLAIMED,,40.391111,-122.253056,45.00 ,County of Shasta,1996,2 ,0,RECLAIMED,,WESTSIDE AGGREGATES,18135 CLEAR CREEK ROAD,REDDING,CA,96001,,SCHMITT,18135 CLEAR CREEK ROAD,REDDING,CA,96001,,,Sand and Gravel,,OPEN PIT,"RP1-86,UP50-86",,,
-13391734.7424,4923103.6871,2021302,91-18-0042,VIEWLAND PIT/BLM-RECLAIMED,,40.392222,-120.3,18.00 ,County of Lassen,1992,2 ,34,EXEMPT,,BUREAU OF LAND MANAGEMENT,705 HALL STREET,SUSANVILLE,CA,96130,,BUREAU OF LAND MANAGEMENT,705 HALL STREET,SUSANVILLE,CA,96130,,,Sand and Gravel,,"OPEN PIT,QUARRY",BLANK,,,
-13446095.7233,4923672.1207,2021303,91-18-0053,36 MINE-PROPOSED,,40.396111,-120.788333,18.00 ,County of Lassen,,,,PROPOSED,,,,,,,,,,,,,,,,,,,,,
-13638554.7664,4923712.7557,2021304,91-45-0055,RICH RANCH- RECLAIMED,PO BOX 493416,40.396389,-122.517222,45.00 ,County of Shasta,2014,2 ,0,RECLAIMED,RECLAMATION IN PROGRESS,TULLIS INC,P.O.BOX 493416,REDDING,CA,95049,,"TULLIS, INC.",PO BOX 493416,REDDING,CA,96049,,,NOT REPORTED,,QUARRY,02-017,80.00,,0
-13392322.2867,4923875.1511,2021305,91-18-0007,VIEWLAND PIT,P.O. BOX 1193,40.3975,-120.305278,18.00 ,County of Lassen,2021,2 ,25,IDLE,RECLAMATION NOT STARTED,"SIERRA CASCADE AGGREGATE & ASPHALT PRODUCTS, LLC",PO BOX 1193,CHESTER,CA,96020,,"SIERRA CASCADE AGGREGATE & ASPHALT PRODUCTS, LLC",PO BOX 1193,CHESTER,CA,96020,,,Sand and Gravel,,OPEN PIT,3-02-88,100.00,39001.12,49796.68
-13393249.912,4923956.423,2021306,91-18-0051,VIEWLAND PROPERTIES #2,P.O. BOX 1193,40.398056,-120.313611,18.00 ,County of Lassen,2021,2 ,31,ACTIVE,RECLAMATION IN PROGRESS,"SIERRA CASCADE AGGREGATE & ASPHALT PRODUCTS, LLC",PO BOX 1193,CHESTER,CA,96020,,"SIERRA CASCADE AGGREGATE & ASPHALT PRODUCTS, LLC",PO BOX 1193,CHESTER,CA,96020,,,Sand and Gravel,,OPEN PIT,2003-93,50.00,92792.27,
-13394610.4588,4924037.5493,2021307,91-18-0048,VIEWLAND 1,P.O. BOX 1193,40.398611,-120.325833,18.00 ,County of Lassen,2021,2 ,13,ACTIVE,RECLAMATION IN PROGRESS,"SIERRA CASCADE AGGREGATE & ASPHALT PRODUCTS, LLC",PO BOX 1193,CHESTER,CA,96020,,"SIERRA CASCADE AGGREGATE & ASPHALT PRODUCTS, LLC",PO BOX 1193,CHESTER,CA,96020,,,Sand and Gravel,,OPEN PIT,95005,23.00,19464.3,23917.31
-13404412.8079,4924809.0865,2021308,91-18-0021,B.L.M. SECTION 4,24339 HIGHWAY 89 NORTH,40.403889,-120.413889,18.00 ,County of Lassen,2021,2 ,49,ACTIVE,RECLAMATION NOT STARTED,"HAT CREEK CONSTRUCTION & MATERIALS, INC.",24339 STATE HIGHWAY 89 - NORTH,BURNEY,CA,96013,,HAT CREEK CONSTRUCTION,24339 HIGHWAY 89 NORTH,BURNEY,CA,96013,,,Stone,,OPEN PIT,CA026-MS91,,84905,115609.89
-13630205.8046,4925540.0416,2021309,91-45-0056,RR SAND AND GRAVEL,15700 SOL SEMETE TRAIL,40.408889,-122.442222,45.00 ,County of Shasta,2021,2 ,54,CLOSED NO INTENT TO RESUME,RECLAMATION IN PROGRESS,West Valley Sand and Gravel ,15700 Sol Semete Trail ,Redding ,CA,96001,,FLYING RR RANCH LLC,16722 GAS POINT ROAD,COTTONWOOD,CA,96022,,,Sand and Gravel,,OPEN PIT,REC PLAN 02-002,418.00,44467.22,23753.45
-13404752.889,4926392.8424,2021310,91-18-0008,WARD LAKE PIT,24339 HIGHWAY 89 NORTH,40.414722,-120.416944,18.00 ,County of Lassen,2021,2 ,126,ACTIVE,RECLAMATION NOT STARTED,"TLT ENTERPRISES, LLC/HAT CREEK CONSTRUCTION & MATERIALS, INC.",24339 HIGHWAY 89 NORTH,BURNEY,CA,96013,,"TLT ENTERPRISES, LLC",24339 STATE HIGHWAY 89 - NORTH,BURNEY,CA,96013,,,Stone,,QUARRY,96056,160.00,149617.36,318535.02
-13413874.9646,4926758.372,2021311,91-18-0022,SUSANVILLE ROCK PIT,300 W. PINE STREET,40.417222,-120.498889,18.00 ,County of Lassen,2021,2 ,0,ACTIVE,RECLAMATION NOT STARTED,"FORD CONSTRUCTION COMPANY, INC",300 W. PINE STREET,LODI,CA,95240,,"FORD CONSTRUCTION COMPANY, INC.",639 E. LOCKEFORD STREET,LODI,CA,96130,,,Sand and Gravel,,OPEN PIT,79-80-5,80.00,45000,43370
-13743473.3865,4927489.4719,2021312,91-53-0021,BLUE ROCK QUARRY -2,P.O. BOX 494564,40.422222,-123.459722,53.00 ,County of Trinity,2022,2 ,0.5,ACTIVE,RECLAMATION NOT STARTED,Buick,PO Box 494564,REDDING,CA,96049,US,Buick,P.O. BOX 494564,REDDING,CA,96049,US,,Stone,,OPEN PIT,P-26-28,7.00,,50533
-13809399.238,4929154.9742,2021313,91-12-0076,STAFFORD LEFT,PO BOX 712,40.433611,-124.051944,12.00 ,County of Humboldt,2015,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,"HUMBOLDT REDWOOD COMPANY, LLC",P.O. BOX 712,SCOTIA,CA,95565,,"HUMBOLDT REDWOOD COMPANY, LLC",P.O. BOX 712,SCOTIA,CA,95565,,,Sand and Gravel,,QUARRY,CUP 99-20,6.00,70756.38,0
-13746256.3738,4929236.2896,2021314,91-53-0014,BLUE ROCK QUARRY,"1304 EAST STREET, SUITE #212",40.434167,-123.484722,53.00 ,County of Trinity,2013,2 ,3,ABANDONED,RECLAMATION NOT STARTED,"LADD & ASSOCIATES, INC.",P.O. BOX 992750,REDDING,CA,96099,,"ROY E. LADD, INC.",1304 EAST STREET STE 212,REDDING,CA,96002,,,Rock,,QUARRY,94-04,3.00,10581,21071.58
-13604973.4609,4930251.9117,2021315,91-45-0057,SHASTA RANCH AGGREGATES,P.O. BOX 493416,40.441111,-122.215556,45.00 ,County of Shasta,2021,2 ,10,ACTIVE,RECLAMATION IN PROGRESS,Shasta Ranch Aggregates ,PO Box 493416,Redding,CA,96049,,"TULLIS, INC.",PO BOX 493416,REDDING,CA,96049,,,Sand and Gravel,,OPEN PIT,UP# 05-010,268.00,342986.87,333650.59
